"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"lipid homeostasis (GO:0055088)","16/64",0.193004166188887,0.563615502893043,0,0,1.33971131252098,2.20388339168269,"PRKAA1;DDX3X;PNPLA8;ABCB4;ORMDL1;IRS2;NR1D2;ABHD5;CLN8;FABP3;ACOX2;RBP1;PPARG;TLCD2;ATP13A2;PNPLA2"
"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"JAG1;MSH2;STAT3;BTN3A3;BTN3A2;BACH2"
"cellular modified amino acid biosynthetic process (GO:0042398)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"GAMT;PTDSS1;GSS;FPGS;PLOD2;GCLM"
"cellular monovalent inorganic cation homeostasis (GO:0030004)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"KCNMA1;NEDD4L;ATP1A2;ATP1A1;ATP1B1;SLC8A1"
"cellular response to misfolded protein (GO:0071218)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"UBE2W;TOR1A;DERL1;DNAJB12;DNAJB14;AUP1"
"early endosome to late endosome transport (GO:0045022)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"EEA1;ANKRD27;EMP2;PIK3C3;HOOK3;RILP"
"growth hormone receptor signaling pathway (GO:0060396)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"STAT5A;STAT5B;PXN;STAT3;PIK3R1;JAK2"
"mesoderm development (GO:0007498)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"GDF11;SECTM1;JAK2;MEST;TBX3;VEGFA"
"natural killer cell mediated immunity (GO:0002228)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"RAET1G;TUBB;KIF5B;CEBPG;MICA;ARL8B"
"negative regulation of dephosphorylation (GO:0035305)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"MFHAS1;SH2D4A;ZCCHC9;CHP1;INPP5K;ARPP19"
"negative regulation of lipid storage (GO:0010888)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"NFKBIA;NR1H2;PPARG;ABHD5;PPARA;PNPLA2"
"negative regulation of osteoclast differentiation (GO:0045671)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"MAFB;LRRC17;TCTA;GPR137B;TLR3;FSTL3"
"organic cation transport (GO:0015695)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"RALBP1;SLC25A29;SLC44A1;SLC44A2;SLC22A18;SLC29A4"
"positive regulation of interferon-alpha production (GO:0032727)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"IFIH1;MAVS;DDX3X;CHUK;STAT1;TLR3"
"regulation of nuclear division (GO:0051783)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"CUL9;CUL7;CAV2;CCDC8;DAPK3;OBSL1"
"regulation of protein kinase A signaling (GO:0010738)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"AKAP12;RAMP3;PRKAR1A;PRKAR2B;LRRK2;AKAP7"
"regulation of tissue remodeling (GO:0034103)","6/20",0.193733337313899,0.563615502893043,0,0,1.72181961684724,2.82597538580281,"CST3;GPNMB;MDK;LEP;SYT7;RUNX1"
"defense response to symbiont (GO:0140546)","29/124",0.195615720864106,0.563615502893043,0,0,1.22729822788849,2.00246365718376,"CD40;IFITM2;IFIT1;SAMHD1;IFI44L;RELA;IFIT2;IFIH1;IFI16;TRIM5;G3BP1;FLNA;SKP2;MICA;APOBEC3C;BNIP3L;STAT1;MX1;ABCC9;MOV10;MAVS;IRF1;OAS3;DDIT4;IRF2;BCL2;SERINC3;MAP3K14;TLR3"
"apoptotic mitochondrial changes (GO:0008637)","9/33",0.197356287584187,0.563615502893043,0,0,1.50678562452878,2.44512826165016,"AIFM2;CAMK2A;BCL2;THEM4;VPS35;DNM1L;SOD2;BBC3;IFIT2"
"negative chemotaxis (GO:0050919)","9/33",0.197356287584187,0.563615502893043,0,0,1.50678562452878,2.44512826165016,"SEMA6C;SEMA3D;SEMA3A;SEMA6D;SEMA3B;SEMA4C;SLIT2;NTN1;ROBO1"
"positive regulation of cytokine production involved in immune response (GO:0002720)","9/33",0.197356287584187,0.563615502893043,0,0,1.50678562452878,2.44512826165016,"SLC7A5;FZD5;RAET1G;WNT5A;PLCG2;TNFRSF14;HLA-A;MALT1;HLA-E"
"primary alcohol metabolic process (GO:0034308)","9/33",0.197356287584187,0.563615502893043,0,0,1.50678562452878,2.44512826165016,"ALDH3A2;ADH1C;ADH1B;ADH1A;GPD2;NAAA;IGF1;DHRS3;ADH6"
"epithelial cell differentiation (GO:0030855)","24/101",0.198592979088771,0.563615502893043,0,0,1.25296499665824,2.02541526083261,"KDM6B;CPT1A;HDAC2;TAGLN;JAG1;ANXA1;PCNA;FZD7;ANXA4;GATA6;TCF21;TDRD7;FSTL1;CNN3;VEGFA;LGALS3;MAF;BDH2;TST;TPP1;PPARG;E2F4;FGFR2;E2F7"
"negative regulation of protein serine/threonine kinase activity (GO:0071901)","19/78",0.198900289989304,0.563615502893043,0,0,1.29438316443966,2.09036620793274,"RB1;DUSP1;CDKN2A;HEG1;GBA;PTEN;PTPRJ;IRAK3;NR2F2;SORL1;SLC8A1;AGT;LRP6;PRKAR1A;PRKAR2B;PKIA;INPP5K;SPRY2;SPRY1"
"mitotic cell cycle phase transition (GO:0044772)","47/209",0.19906932286427,0.563615502893043,0,0,1.16682486427898,1.88337453239485,"RB1;CEP57;BRSK1;CDKN1A;ABCB1;CAMK2A;CUL1;FOXM1;ACVR1B;ARPP19;GSPT1;EPS8;PPP1CB;CCND3;TUBA1A;CCND2;PRKAR2B;MYC;SKP2;NINL;PHLDA1;CDK5RAP2;CDKN2B;HSP90AA1;PPP1R12A;CDKN2A;PLK2;TUBB;INHBA;HAUS5;TUBA4A;CDC25B;CCNA2;CDK7;WEE1;CDK6;CDK4;ALMS1;FBXL3;MAPRE1;PLCB1;CRLF3;PPP1R12B;CACUL1;NES;FBXL7;SDCCAG8"
"digestive tract morphogenesis (GO:0048546)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"PDGFRA;TCF21;BBS7;FGFR2;EPHB3"
"membrane repolarization (GO:0086009)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"KCNE3;KCND3;ATP1A2;ATP1A1;ATP1B1"
"negative regulation of histone modification (GO:0031057)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"PRMT6;CTBP1;BRCA1;JARID2;AASS"
"negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"HLA-B;SERPINB9;HLA-A;MICA;HLA-E"
"negative regulation of platelet activation (GO:0010544)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"PDGFRA;C1QTNF1;SERPINE2;CD9;PRKG1"
"negative regulation of release of cytochrome c from mitochondria (GO:0090201)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"PSMD10;GPX1;HGF;PPIF;IGF1"
"nuclear transport (GO:0051169)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"NUP205;ANP32A;HMGA1;PSIP1;NUP98"
"odontogenesis of dentin-containing tooth (GO:0042475)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"HDAC2;EDA;SCN5A;GLI2;LRP6"
"polyol biosynthetic process (GO:0046173)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"ITPKB;ISYNA1;PPIP5K1;IPMK;ACER3"
"protein localization to endoplasmic reticulum (GO:0070972)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"BCAP31;GABARAPL2;VAPA;LRRK2;ANK2"
"regulation of ERBB signaling pathway (GO:1901184)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"PTPN18;PTPN12;RBPJ;EGFR;LGMN"
"regulation of leukocyte activation (GO:0002694)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"MFHAS1;GPER1;PLA2G2A;MYO18A;GPR137B"
"regulation of neurotransmitter transport (GO:0051588)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"RIMS1;MEF2C;MCTP1;CAMK2A;SNCAIP"
"regulation of phosphate metabolic process (GO:0019220)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"IKBKB;MCM7;PSEN1;SMG5;SMG6"
"regulation of Rac protein signal transduction (GO:0035020)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"AUTS2;SH3BP1;STMN3;KBTBD7;ARF6"
"response to organophosphorus (GO:0046683)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"P2RX7;STAT1;ABCC9;TRIM16;TYMS"
"transepithelial transport (GO:0070633)","5/16",0.19988073924145,0.563615502893043,0,0,1.82605619336727,2.94001327685627,"ABCC1;ABCB1;SLC1A1;SLC26A6;BEST1"
"adenosine to inosine editing (GO:0006382)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ADARB1;NUDT16;ADAT2"
"alpha-beta T cell activation (GO:0046631)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ANXA1;HLA-A;HLA-E"
"antigen processing and presentation of endogenous peptide antigen via MHC class I (GO:0019885)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ERAP2;ABCB9;HLA-A"
"aromatic compound biosynthetic process (GO:0019438)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"GCH1;PSAT1;TPK1"
"aspartate family amino acid biosynthetic process (GO:0009067)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"MTHFD1;ASNS;PLOD2"
"coronary vasculature morphogenesis (GO:0060977)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"SPRED1;NOTCH1;VEGFA"
"cytoplasmic sequestering of NF-kappaB (GO:0007253)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"NFKBIA;PSMD10;NFKBIB"
"endosomal vesicle fusion (GO:0034058)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"VPS4A;VPS8;VPS11"
"ER overload response (GO:0006983)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"WFS1;DDIT3;TP53"
"forebrain neuron development (GO:0021884)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"WNT5A;ATP7A;FGFR2"
"galactosylceramide metabolic process (GO:0006681)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"GALC;B3GALT2;B3GALT1"
"glycoside catabolic process (GO:0016139)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ABHD10;FUCA2;GBA2"
"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"CSGALNACT1;EXT1;HS2ST1"
"lipid import into cell (GO:0140354)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ACSL1;ACSL3;SLC27A4"
"lymphatic endothelial cell differentiation (GO:0060836)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ACVRL1;PDPN;NR2F2"
"macromolecule depalmitoylation (GO:0098734)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ABHD10;ABHD17B;ABHD17C"
"natural killer cell differentiation (GO:0001779)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"NFIL3;PIK3CD;TOX"
"negative regulation of B cell apoptotic process (GO:0002903)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"BCL6;IRS2;FOXP1"
"negative regulation of cAMP-dependent protein kinase activity (GO:2000480)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"PRKAR1A;PRKAR2B;PKIA"
"negative regulation of glial cell apoptotic process (GO:0034351)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"PRKCH;GAS6;DLL1"
"negative regulation of long-term synaptic potentiation (GO:1900272)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"EPHA4;FAM107A;PTN"
"negative regulation of muscle cell apoptotic process (GO:0010656)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"BAG3;IGF1;LRP6"
"negative regulation of neural precursor cell proliferation (GO:2000178)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"WNT5A;PTN;SLC16A2"
"negative regulation of nitrogen compound metabolic process (GO:0051172)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"HSP90AB1;AP2A1;LDLR"
"negative regulation of osteoblast proliferation (GO:0033689)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"GREM1;SFRP1;PLXNB1"
"negative regulation of potassium ion transmembrane transporter activity (GO:1901017)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"CAB39;KCNE3;NEDD4L"
"negative regulation of response to reactive oxygen species (GO:1901032)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"GPR37;LRRK2;PYCR1"
"negative regulation of striated muscle cell apoptotic process (GO:0010664)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"BAG3;MDK;NUPR1"
"peptidyl-lysine hydroxylation (GO:0017185)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"PLOD3;PLOD2;JMJD6"
"plasma membrane phospholipid scrambling (GO:0017121)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"P2RX7;PLSCR4;ANO6"
"positive regulation of astrocyte differentiation (GO:0048711)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"NOTCH1;SERPINE2;BIN1"
"positive regulation of endocytic recycling (GO:2001137)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"EHD1;SORL1;ZDHHC2"
"positive regulation of fibroblast migration (GO:0010763)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ITGB1;PRKCE;THBS1"
"positive regulation of melanin biosynthetic process (GO:0048023)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ZEB2;OPN3;ATP7A"
"positive regulation of secondary metabolite biosynthetic process (GO:1900378)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ZEB2;OPN3;ATP7A"
"positive regulation of triglyceride catabolic process (GO:0010898)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ABHD5;DAGLB;PNPLA2"
"positive regulation of vascular associated smooth muscle cell migration (GO:1904754)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"DOCK5;NR4A3;ADAMTS1"
"postsynapse organization (GO:0099173)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ARF1;WNT5A;LGMN"
"pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"MCM7;MCM4;MCM2"
"protein depalmitoylation (GO:0002084)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ABHD10;ABHD17B;ABHD17C"
"protein localization to microtubule (GO:0035372)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"DIAPH1;MAPRE1;MID1"
"proximal/distal pattern formation (GO:0009954)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"CYP26B1;DLL1;GLI2"
"regulation of alpha-beta T cell differentiation (GO:0046637)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"PNP;PRDM1;GLI3"
"regulation of alpha-beta T cell proliferation (GO:0046640)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"IRF1;TNFRSF14;MAPK8IP1"
"regulation of chaperone-mediated autophagy (GO:1904714)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"CTSA;SNRNP70;ATP13A2"
"regulation of chemokine (C-C motif) ligand 5 production (GO:0071649)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"MAVS;DDX3X;OAS3"
"regulation of chemokine-mediated signaling pathway (GO:0070099)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"SLIT2;HIF1A;ROBO1"
"regulation of collateral sprouting (GO:0048670)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ULK2;FGF13;NGF"
"regulation of dopamine receptor signaling pathway (GO:0060159)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"CAV2;LRRK2;VPS35"
"regulation of dopamine uptake involved in synaptic transmission (GO:0051584)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"RAB3B;TOR1A;GDNF"
"regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"TGFB2;ENG;TGFBR2"
"regulation of extracellular matrix constituent secretion (GO:0003330)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"NOTCH1;RGCC;TNFRSF1B"
"regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"UBB;MDM2;PTTG1IP"
"regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"LY96;TICAM1;TLR3"
"regulation of nitric oxide metabolic process (GO:0080164)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"RAC1;JAK2;TMEM106A"
"regulation of RNA biosynthetic process (GO:2001141)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"RALY;ACTN4;TNFRSF1B"
"regulation of stem cell division (GO:2000035)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"SFRP2;NCOA3;CDK2AP2"
"regulation of toll-like receptor 3 signaling pathway (GO:0034139)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"CAV1;FLOT2;TNFAIP3"
"RNA secondary structure unwinding (GO:0010501)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"DDX3X;AGO4;AGO2"
"short-chain fatty acid catabolic process (GO:0019626)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"MCEE;PCCB;ACADS"
"spermidine metabolic process (GO:0008216)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"AMD1;SAT1;SRM"
"spleen development (GO:0048536)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ADAM17;CITED2;TCF21"
"store-operated calcium entry (GO:0002115)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"STIM1;STIM2;ORAI2"
"venous blood vessel development (GO:0060841)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ACVRL1;CCBE1;ENG"
"wound healing, spreading of epidermal cells (GO:0035313)","3/8",0.201728737693349,0.563615502893043,0,0,2.4100878293601,3.85814419389134,"ACVRL1;ADAM17;COL5A1"
"histone H3 acetylation (GO:0043966)","11/42",0.201925510406034,0.563615502893043,0,0,1.42586809639297,2.28118421376595,"PER1;LDB1;TAF9;TADA3;JADE1;MBIP;PHF14;JADE3;JADE2;TRIM16;TAF5L"
"positive regulation of ATPase activity (GO:0032781)","11/42",0.201925510406034,0.563615502893043,0,0,1.42586809639297,2.28118421376595,"DNAJB2;VMP1;DNAJB1;GABARAPL2;MSH2;TPM1;TOR1AIP2;SETMAR;ATP1B1;FGF10;PFN2"
"homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)","15/60",0.202822228603313,0.563615502893043,0,0,1.33962580753419,2.13727304623104,"ITGB1;ROBO3;CADM1;PTPRM;NEXN;PKD1;ROBO1;TRO;SDK1;CDH4;PALLD;NPTN;PLXNB2;HMCN1;OBSL1"
"mitotic nuclear membrane organization (GO:0101024)","13/51",0.203296963899716,0.563615502893043,0,0,1.37478980470043,2.19016044275118,"AHCTF1;ANKLE2;NUP205;SEH1L;NUP188;VPS4A;RANGAP1;NUP93;REEP4;REEP3;NUP98;KPNB1;CC2D1B"
"mitotic nuclear membrane reassembly (GO:0007084)","13/51",0.203296963899716,0.563615502893043,0,0,1.37478980470043,2.19016044275118,"AHCTF1;ANKLE2;NUP205;SEH1L;NUP188;VPS4A;RANGAP1;NUP93;REEP4;REEP3;NUP98;KPNB1;CC2D1B"
"negative regulation of transport (GO:0051051)","13/51",0.203296963899716,0.563615502893043,0,0,1.37478980470043,2.19016044275118,"LRSAM1;MCTP1;NDFIP1;NR1H2;PTEN;NRG1;ABCA7;SNX33;PPM1F;LGALS3;ARL6IP5;PRKD1;CRYAB"
"regulation of interleukin-12 production (GO:0032655)","13/51",0.203296963899716,0.563615502893043,0,0,1.37478980470043,2.19016044275118,"CD40;MAST2;HLA-B;IL16;IRAK3;MAPK14;THBS1;FOXP1;MAPK11;MDK;PLCG2;PLCB1;TLR3"
"regulation of ERK1 and ERK2 cascade (GO:0070372)","53/238",0.20376098012661,0.563615502893043,0,0,1.15227995466877,1.83305575314108,"PSCA;PTEN;HTR2A;SPRED2;DSTYK;SPRED1;DUSP10;BMPER;GPER1;TIMP3;TNFAIP8L3;EPHB2;HRAS;PDGFRB;PDGFRA;MAP2K1;DUSP3;LMO3;MTURN;CNKSR3;ROR1;ITGB1BP1;GAS6;CCL11;RAMP3;NOTCH1;EGFR;CCL8;RRAS;GPNMB;CCL7;CAMK2N1;DDT;PDGFC;GCNT2;PTK2B;FAM83D;MAPK3;CCR1;ANGPT1;PLA2G2A;RANBP9;ABCA7;PTPN11;MFHAS1;TNIP1;NEK10;SPRY2;SPRY1;FGFR4;FERMT2;FGFR2;FGF10"
"actin crosslink formation (GO:0051764)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"EPS8;GAS2L3;DPYSL3;FLNA"
"axonal fasciculation (GO:0007413)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"SEMA5A;EPHA4;EPHB2;EPHB3"
"cellular response to growth hormone stimulus (GO:0071378)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"PXN;STAT3;PIK3R1;JAK2"
"cellular response to nitrogen levels (GO:0043562)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"GABARAPL2;GABARAPL1;MAP1LC3A;MAP1LC3C"
"cellular response to nitrogen starvation (GO:0006995)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"GABARAPL2;GABARAPL1;MAP1LC3A;MAP1LC3C"
"double-strand break repair via break-induced replication (GO:0000727)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"MUS81;MCM7;MCM4;MCM2"
"epithelial cell-cell adhesion (GO:0090136)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"DSP;BVES;SERPINB8;VCL"
"glutamine metabolic process (GO:0006541)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"GLUD1;GLUL;NIT2;GLS"
"glycine metabolic process (GO:0006544)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"SHMT2;SHMT1;SDSL;GCAT"
"histone H3-K9 demethylation (GO:0033169)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"KDM4A;KDM3A;KDM1A;HR"
"homocysteine metabolic process (GO:0050667)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"MPST;TST;CBS;CTH"
"maintenance of protein localization in endoplasmic reticulum (GO:0035437)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"ANKRD13C;RER1;INSIG2;INSIG1"
"melanocyte differentiation (GO:0030318)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"USP13;MEF2C;ENPP1;HPS6"
"microtubule anchoring at microtubule organizing center (GO:0072393)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"CCDC68;KIF3A;HOOK3;NINL"
"mitochondrial genome maintenance (GO:0000002)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"MEF2A;AKT3;SLC25A4;TYMP"
"morphogenesis of a polarized epithelium (GO:0001738)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"AHI1;LAMA3;ACTB;ACTG1"
"negative regulation of cell division (GO:0051782)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"MYC;SUSD2;VPS4A;E2F7"
"negative regulation of cilium assembly (GO:1902018)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"TCHP;YAP1;TBC1D30;EVI5L"
"nucleoside catabolic process (GO:0009164)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"NT5E;UPP1;DERA;TYMP"
"polyol transport (GO:0015791)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"SLC2A13;AQP11;AQP3;SLC26A6"
"positive regulation of leukocyte proliferation (GO:0070665)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"CSF1;IL34;IL12A;MAPK3"
"positive regulation of protein depolymerization (GO:1901881)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"SEMA5A;WDR1;TRPV4;NES"
"protein auto-ADP-ribosylation (GO:0070213)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"PARP11;TNKS2;PARP2;TIPARP"
"pyrimidine-containing compound metabolic process (GO:0072527)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"TPK1;SLC19A3;SLC19A2;TYMP"
"regulation of actin nucleation (GO:0051125)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"ARF1;GSN;WHAMM;CORO1B"
"regulation of astrocyte differentiation (GO:0048710)","4/12",0.203784817330888,0.563615502893043,0,0,2.00853413654618,3.19495648899411,"EPHA4;NOTCH1;SERPINE2;BIN1"
